id,chart,action,item,label,lat,lng,doc,effective,use,all_nearest_id,all_dist_nmi,all_a1_to_2,use_nearest_id,use_dist_nmi,use_a1_to_2
235,18651,add,OAKLAND AIRPORT SECURITY ZONE BY M,"""M"" Fl 4s Priv",37.70195,-122.2092,"LNM 37/04, 11th Dist",2004w37,n,128,0.0,0.0,,,
236,18651,add,OAKLAND AIRPORT SECURITY ZONE BY N,"""N"" Fl 4s Priv",37.70945,-122.21,"LNM 37/04, 11th Dist",2004w37,n,129,0.0,0.0,,,
237,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY A,"""A"" Fl 4s Priv",37.61139,-122.3717,"LNM 37/04, 11th Dist",2004w37,n,188,0.0,0.0,,,
238,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY B,"""B"" Fl 4s Priv",37.60722,-122.3583,"LNM 37/04, 11th Dist",2004w37,n,175,0.0,0.0,,,
239,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY C,"""C"" Fl 4s Priv",37.60861,-122.3558,"LNM 37/04, 11th Dist",2004w37,n,176,0.0,0.0,,,
240,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY D,"""D"" Fl 4s Priv",37.60472,-122.3458,"LNM 37/04, 11th Dist",2004w37,n,177,0.0,0.0,,,
241,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY E,"""E"" Fl 4s Priv",37.61028,-122.3444,"LNM 37/04, 11th Dist",2004w37,n,178,0.0,0.0,,,
242,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY F,"""F"" Fl 4s Priv",37.61389,-122.3522,"LNM 37/04, 11th Dist",2004w37,n,179,0.0,0.0,,,
243,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY G,"""G"" Fl 4s Priv",37.61945,-122.3594,"LNM 37/04, 11th Dist",2004w37,n,180,0.0,0.0,,,
244,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY H,"""H"" Fl 4s Priv",37.62194,-122.3644,"LNM 37/04, 11th Dist",2004w37,n,181,0.0,0.0,,,
245,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY I,"""I"" Fl 4s Priv",37.6225,-122.3647,"LNM 37/04, 11th Dist",2004w37,n,182,0.0,0.0,,,
246,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY J,"""J"" Fl 4s Priv",37.6275,-122.3622,"LNM 37/04, 11th Dist",2004w37,n,183,0.0,0.0,,,
247,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY K,"""K"" Fl 4s Priv",37.63222,-122.3642,"LNM 37/04, 11th Dist",2004w37,n,184,0.0,0.0,,,
248,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY L,"""L"" Fl 4s Priv",37.63055,-122.3722,"LNM 37/04, 11th Dist",2004w37,n,185,0.0,0.0,,,
249,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY M,"""M"" Fl 4s Priv",37.63611,-122.3772,"LNM 37/04, 11th Dist",2004w37,n,186,0.0,0.0,,,
250,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY N,"""N"" Fl 4s Priv",37.64028,-122.3817,"LNM 37/04, 11th Dist",2004w37,n,187,0.0,0.0,,,
623,18650,relocate,N CH RR LT,F Y 68ft Priv,37.7425,-122.3758,"LNM 37/04, 11th Dist",2004w37,n,215,0.0,0.0,,,
624,18650,add,OAKLAND AIRPORT SECURITY ZONE BY A,"""A"" Fl 4s Priv",37.72722,-122.2519,"LNM 37/04, 11th Dist",2004w37,n,116,0.0,0.0,,,
625,18650,add,OAKLAND AIRPORT SECURITY ZONE BY B,"""B"" Fl 4s Priv",37.72556,-122.2533,"LNM 37/04, 11th Dist",2004w37,n,117,0.0,0.0,,,
626,18650,add,OAKLAND AIRPORT SECURITY ZONE BY C,"""C"" Fl 4s Priv",37.72306,-122.2525,"LNM 37/04, 11th Dist",2004w37,n,118,0.0,0.0,,,
627,18650,add,OAKLAND AIRPORT SECURITY ZONE BY D,"""D"" Fl 4s Priv",37.71639,-122.2442,"LNM 37/04, 11th Dist",2004w37,n,500,0.0,0.0,,,
628,18650,add,OAKLAND AIRPORT SECURITY ZONE BY E,"""E"" Fl 4s Priv",37.71083,-122.2353,"LNM 37/04, 11th Dist",2004w37,n,120,0.0,0.0,,,
223,18651,add,OAKLAND AIRPORT SECURITY ZONE BY A,"""A"" Fl 4s Priv",37.72722,-122.2519,"LNM 37/04, 11th Dist",2004w37,n,116,0.0,0.0,,,
224,18651,add,OAKLAND AIRPORT SECURITY ZONE BY B,"""B"" Fl 4s Priv",37.72556,-122.2533,"LNM 37/04, 11th Dist",2004w37,n,117,0.0,0.0,,,
225,18651,add,OAKLAND AIRPORT SECURITY ZONE BY C,"""C"" Fl 4s Priv",37.72306,-122.2525,"LNM 37/04, 11th Dist",2004w37,n,118,0.0,0.0,,,
226,18651,add,OAKLAND AIRPORT SECURITY ZONE BY D,"""D"" Fl 4s Priv",37.71639,-122.2442,"LNM 37/04, 11th Dist",2004w37,n,500,0.0,0.0,,,
227,18651,add,OAKLAND AIRPORT SECURITY ZONE BY E,"""E"" Fl 4s Priv",37.71083,-122.2353,"LNM 37/04, 11th Dist",2004w37,n,120,0.0,0.0,,,
228,18651,add,OAKLAND AIRPORT SECURITY ZONE BY F,"""F"" Fl 4s Priv",37.70472,-122.2267,"LNM 37/04, 11th Dist",2004w37,n,121,0.0,0.0,,,
229,18651,add,OAKLAND AIRPORT SECURITY ZONE BY G,"""G"" Fl 4s Priv",37.69861,-122.2183,"LNM 37/04, 11th Dist",2004w37,n,122,0.0,0.0,,,
230,18651,add,OAKLAND AIRPORT SECURITY ZONE BY H,"""H"" Fl 4s Priv",37.69778,-122.2147,"LNM 37/04, 11th Dist",2004w37,n,123,0.0,0.0,,,
231,18651,add,OAKLAND AIRPORT SECURITY ZONE BY I,"""I"" Fl 4s Priv",37.69806,-122.2125,"LNM 37/04, 11th Dist",2004w37,n,124,0.0,0.0,,,
232,18651,add,OAKLAND AIRPORT SECURITY ZONE BY J,"""J"" Fl 4s Priv",37.69472,-122.2064,"LNM 37/04, 11th Dist",2004w37,n,125,0.0,0.0,,,
233,18651,add,OAKLAND AIRPORT SECURITY ZONE BY K,"""K"" Fl 4s Priv",37.69722,-122.2033,"LNM 37/04, 11th Dist",2004w37,n,126,0.0,0.0,,,
234,18651,add,OAKLAND AIRPORT SECURITY ZONE BY L,"""L"" Fl 4s Priv",37.70083,-122.2097,"LNM 37/04, 11th Dist",2004w37,n,127,0.0,0.0,,,
235,18651,add,OAKLAND AIRPORT SECURITY ZONE BY M,"""M"" Fl 4s Priv",37.70195,-122.2092,"LNM 37/04, 11th Dist",2004w37,n,128,0.0,0.0,,,
236,18651,add,OAKLAND AIRPORT SECURITY ZONE BY N,"""N"" Fl 4s Priv",37.70945,-122.21,"LNM 37/04, 11th Dist",2004w37,n,129,0.0,0.0,,,
237,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY A,"""A"" Fl 4s Priv",37.61139,-122.3717,"LNM 37/04, 11th Dist",2004w37,n,188,0.0,0.0,,,
238,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY B,"""B"" Fl 4s Priv",37.60722,-122.3583,"LNM 37/04, 11th Dist",2004w37,n,175,0.0,0.0,,,
239,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY C,"""C"" Fl 4s Priv",37.60861,-122.3558,"LNM 37/04, 11th Dist",2004w37,n,176,0.0,0.0,,,
240,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY D,"""D"" Fl 4s Priv",37.60472,-122.3458,"LNM 37/04, 11th Dist",2004w37,n,177,0.0,0.0,,,
241,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY E,"""E"" Fl 4s Priv",37.61028,-122.3444,"LNM 37/04, 11th Dist",2004w37,n,178,0.0,0.0,,,
242,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY F,"""F"" Fl 4s Priv",37.61389,-122.3522,"LNM 37/04, 11th Dist",2004w37,n,179,0.0,0.0,,,
243,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY G,"""G"" Fl 4s Priv",37.61945,-122.3594,"LNM 37/04, 11th Dist",2004w37,n,180,0.0,0.0,,,
244,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY H,"""H"" Fl 4s Priv",37.62194,-122.3644,"LNM 37/04, 11th Dist",2004w37,n,181,0.0,0.0,,,
245,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY I,"""I"" Fl 4s Priv",37.6225,-122.3647,"LNM 37/04, 11th Dist",2004w37,n,182,0.0,0.0,,,
246,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY J,"""J"" Fl 4s Priv",37.6275,-122.3622,"LNM 37/04, 11th Dist",2004w37,n,183,0.0,0.0,,,
247,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY K,"""K"" Fl 4s Priv",37.63222,-122.3642,"LNM 37/04, 11th Dist",2004w37,n,184,0.0,0.0,,,
248,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY L,"""L"" Fl 4s Priv",37.63055,-122.3722,"LNM 37/04, 11th Dist",2004w37,n,185,0.0,0.0,,,
249,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY M,"""M"" Fl 4s Priv",37.63611,-122.3772,"LNM 37/04, 11th Dist",2004w37,n,186,0.0,0.0,,,
250,18651,add,SAN FRAN AIRPORT SECURITY ZONE BY N,"""N"" Fl 4s Priv",37.64028,-122.3817,"LNM 37/04, 11th Dist",2004w37,n,187,0.0,0.0,,,
621,18650,relocate,COAST GUARD I PIER S LR,Iso Y 6s 13ft,37.77904,-122.2478,"LNM 38/04, 11th Dist",2004w38,n,192,0.0,0.0,,,
622,18650,relocate,COAST GUARD I PIER N LR,Iso Y 6s 13ft,37.78116,-122.2515,"LNM 38/04, 11th Dist",2004w38,n,191,0.0,0.0,,,
621,18650,relocate,COAST GUARD I PIER S LR,Iso Y 6s 13ft,37.77904,-122.2478,"LNM 38/04, 11th Dist",2004w38,n,192,0.0,0.0,,,
622,18650,relocate,COAST GUARD I PIER N LR,Iso Y 6s 13ft,37.78116,-122.2515,"LNM 38/04, 11th Dist",2004w38,n,191,0.0,0.0,,,
344,18653,delete,PT SAN PABLO TERM LT 4,"Iso R 5s 12ft ""4"" Priv",37.96486,-122.4295,"LNM 39/04, 11th Dist",2004w39,y,365,0.0,0.0,365,0.0,0.0
365,18654,delete,PT SAN PABLO TERM LT 4,"Iso R 5s 12ft ""4"" Priv",37.96486,-122.4295,"LNM 39/04, 11th Dist",2004w39,y,344,0.0,0.0,344,0.0,0.0
342,18653,delete,MOLATE PT S END LT,Oc R 4s 32ft 8M HORN Navy,37.945,-122.4267,"LNM 40/04, 11th Dist",2004w40,y,99,0.061569983160847754,268.3242261065165,343,0.10300974781694318,346.7155909214536
343,18653,delete,MOLATE PT N END LT,Iso R 6s 30ft 8M Navy,37.94667,-122.4272,"LNM 40/04, 11th Dist",2004w40,y,342,0.10300974781708543,166.7152834633107,342,0.10300974781708543,166.7152834633107
363,18654,add,OBSTRUCTION,Obstn,38.13792,-122.2826,"LNM 45/04, 11th Dist",2004w45,n,350,0.2094471348795459,345.64292670791724,,,
363,18654,add,OBSTRUCTION,Obstn,38.13792,-122.2826,"LNM 45/04, 11th Dist",2004w45,n,350,0.2094471348795459,345.64292670791724,,,
620,18650,relocate,YERBA BUENA ISL LT,Oc 4s 95ft 14M HORN,37.80729,-122.3622,"LNM 46/04, 11th Dist",2004w46,n,333,0.07173052819524559,46.66404835124075,,,
620,18650,relocate,YERBA BUENA ISL LT,Oc 4s 95ft 14M HORN,37.80729,-122.3622,"LNM 46/04, 11th Dist",2004w46,n,333,0.07173052819524559,46.66404835124075,,,
619,18650,revise,S Fran Bay Chan LB SC,"GR ""SC"" Fl G (2+1) 6s",37.77555,-122.3658,"LNM 52/04, 11th Dist",2004w52,n,722,0.0,0.0,,,
341,18653,relocate,Richmond Harbor Chan LT 4,"Q R 15ft 3M ""4"" Ra Ref",37.90617,-122.4009,"LNM 52/04, 11th Dist",2004w52,n,28,0.003001602305552846,180.0,,,
619,18650,revise,S Fran Bay Chan LB SC,"GR ""SC"" Fl G (2+1) 6s",37.77555,-122.3658,"LNM 52/04, 11th Dist",2004w52,n,722,0.0,0.0,,,
341,18653,relocate,Richmond Harbor Chan LT 4,"Q R 15ft 3M ""4"" Ra Ref",37.90617,-122.4009,"LNM 52/04, 11th Dist",2004w52,n,28,0.003001602305552846,180.0,,,
616,18650,relocate,Alameda NAS Ch Lt 5,"Fl G 2.5s 15ft 4M ""5"" Ra Ref",37.77614,-122.3183,"LNM 01/05, 11th Dist",2005w01,n,779,0.05752587776293556,41.29030425116247,,,
617,18650,revise,Oakland Inner Hbr Lb 5,"G ""5"" Fl G 4s",37.80218,-122.3397,"LNM 01/05, 11th Dist",2005w01,n,484,0.04590625277001157,141.68632175799019,,,
340,18653,relocate,Richmond Hbr Lt 9,"Fl G 4s 10ft 3M ""9"" Ra Ref",37.90527,-122.3754,"LNM 01/05, 11th Dist",2005w01,n,324,0.0,0.0,,,
616,18650,relocate,Alameda NAS Ch Lt 5,"Fl G 2.5s 15ft 4M ""5"" Ra Ref",37.77614,-122.3183,"LNM 01/05, 11th Dist",2005w01,n,779,0.05752587776293556,41.29030425116247,,,
617,18650,revise,Oakland Inner Hbr Lb 5,"G ""5"" Fl G 4s",37.80218,-122.3397,"LNM 01/05, 11th Dist",2005w01,n,484,0.04590625277001157,141.68632175799019,,,
340,18653,relocate,Richmond Hbr Lt 9,"Fl G 4s 10ft 3M ""9"" Ra Ref",37.90527,-122.3754,"LNM 01/05, 11th Dist",2005w01,n,324,0.0,0.0,,,
222,18651,relocate,Oakland DB 21,"G ""21""",37.5063,-122.2158,"LNM 03/05, 11th Dist",2005w03,n,172,0.0,0.0,,,
222,18651,relocate,Oakland DB 21,"G ""21""",37.5063,-122.2158,"LNM 03/05, 11th Dist",2005w03,n,172,0.0,0.0,,,
218,18651,delete,Marker,Markers,37.5925,-122.3144,"LNM 04/05, 11th Dist",2005w04,y,157,0.026642988726856425,116.78514504025469,219,0.05742280468337291,209.8042827226967
219,18651,delete,Marker,Markers,37.59167,-122.315,"LNM 04/05, 11th Dist",2005w04,y,218,0.05742280468337016,29.80391670126977,218,0.05742280468337016,29.80391670126977
220,18651,delete,Range Marker Llighted,Mkr (lighted),37.58861,-122.3169,"LNM 04/05, 11th Dist",2005w04,y,221,0.12036067470813075,213.59667530214304,221,0.12036067470813075,213.59667530214304
221,18651,delete,Range Marker Llighted,Mkr (lighted),37.58694,-122.3183,"LNM 04/05, 11th Dist",2005w04,y,220,0.12036067470803621,33.59582133557029,220,0.12036067470803621,33.59582133557029
614,18650,relocate,Oakland Inner Hbr Lb 5,"G ""5"" Fl G 4s",37.80158,-122.3391,"LNM 06/05, 11th Dist",2005w06,n,484,0.0,0.0,,,
615,18650,relocate,Alameda NAS Ch LBB 1,"G ""1"" Fl G 4s BELL",37.77718,-122.3408,"LNM 06/05, 11th Dist",2005w06,n,258,0.024206010450893347,281.44386911256044,,,
614,18650,relocate,Oakland Inner Hbr Lb 5,"G ""5"" Fl G 4s",37.80158,-122.3391,"LNM 06/05, 11th Dist",2005w06,n,484,0.0,0.0,,,
615,18650,relocate,Alameda NAS Ch LBB 1,"G ""1"" Fl G 4s BELL",37.77718,-122.3408,"LNM 06/05, 11th Dist",2005w06,n,258,0.024206010450893347,281.44386911256044,,,
216,18651,change,Redwood Creek ENT LT 2,"Q R 15ft 4M ""2"" Ra Ref",37.55289,-122.1965,"LNM 07/05, 11th Dist",2005w07,n,269,0.0,0.0,,,
217,18651,change,Redwood Creek ENT LT 2,"Q R 15ft 4M ""2"" Ra Ref",37.55289,-122.1965,"LNM 07/05, 11th Dist",2005w07,n,269,0.0,0.0,,,
216,18651,change,Redwood Creek ENT LT 2,"Q R 15ft 4M ""2"" Ra Ref",37.55289,-122.1965,"LNM 07/05, 11th Dist",2005w07,n,269,0.0,0.0,,,
217,18651,change,Redwood Creek ENT LT 2,"Q R 15ft 4M ""2"" Ra Ref",37.55289,-122.1965,"LNM 07/05, 11th Dist",2005w07,n,269,0.0,0.0,,,
608,18650,change,Fishermans Wharf Bkw Lt A,"Fl Y 2.5s 21ft 4M ""A"" Ra Ref",37.81126,-122.4226,"LNM 12/05, 11th Dist",2005w12,n,607,0.0,0.0,,,
609,18650,change,Aquatic Park Ent Lt 1,"Fl G 4s 21ft 4M ""1"" Ra Ref",37.81063,-122.4236,"LNM 12/05, 11th Dist",2005w12,n,89,0.0,0.0,,,
610,18650,change,Fishermans Wharf Bkw Lt B,"Fl Y 2.5s 21ft 4M ""B"" Ra Ref",37.81178,-122.4212,"LNM 12/05, 11th Dist",2005w12,n,92,0.0,0.0,,,
611,18650,change,Oakland Turning Basin Lt A,"Iso 6s 18ft 6M ""A""",37.79511,-122.2894,"LNM 12/05, 11th Dist",2005w12,n,181,0.0,0.0,,,
612,18650,change,Oakland Turning Basin Lt B,"Iso 6s 18ft 6M ""B""",37.79102,-122.289,"LNM 12/05, 11th Dist",2005w12,n,320,0.029415894868529597,180.0,,,
613,18650,change,N Channel Lt 10,"Fl R 6s 15ft 4M ""10""",37.78349,-122.2461,"LNM 12/05, 11th Dist",2005w12,n,193,0.062433759963541266,0.0,,,
201,18651,relocate,Redwood Cr Lt 6,"Fl R 4s 15ft 3M ""6"" Ra Ref",37.54041,-122.1944,"LNM 12/05, 11th Dist",2005w12,n,211,0.0,0.0,,,
202,18651,relocate,Redwood Cr Lt 6,"Fl R 4s 15ft 3M ""6"" Ra Ref",37.54041,-122.1944,"LNM 12/05, 11th Dist",2005w12,n,211,0.0,0.0,,,
203,18651,change,San Leandro Lt 12,"Fl R 6s 15ft 4M ""12"" Ra Ref",37.69111,-122.1963,"LNM 12/05, 11th Dist",2005w12,n,20,0.0,0.0,,,
204,18651,change,Lt 4,"Fl R 2.5s 20ft 3M ""4""",37.66896,-122.3284,"LNM 12/05, 11th Dist",2005w12,n,286,0.0,0.0,,,
205,18651,change,Lt 5,"Fl G 4s 15ft 4M ""5"" Ra Ref HORN (Oct 1 to Apr 1)",37.64403,-122.3132,"LNM 12/05, 11th Dist",2005w12,n,287,0.0,0.0,,,
206,18651,change,Redwood Cr Lt 4,"Fl R 2.5s 15ft 3M ""4"" Ra Ref",37.54707,-122.1951,"LNM 12/05, 11th Dist",2005w12,n,207,0.0,0.0,,,
207,18651,change,Redwood Cr Lt 4,"Fl R 2.5s 15ft 3M ""4"" Ra Ref",37.54707,-122.1951,"LNM 12/05, 11th Dist",2005w12,n,10,0.0,0.0,,,
208,18651,change,Redwood Cr Lt 5,"Fl G 4s 15ft 4M ""5"" Ra Ref",37.54048,-122.1927,"LNM 12/05, 11th Dist",2005w12,n,209,0.0,0.0,,,
209,18651,change,Redwood Cr Lt 5,"Fl G 4s 15ft 4M ""5"" Ra Ref",37.54048,-122.1927,"LNM 12/05, 11th Dist",2005w12,n,272,0.0,0.0,,,
210,18651,change,Lt 6,"Fl R 4s 15ft 3M ""6"" Ra Ref",37.54041,-122.1944,"LNM 12/05, 11th Dist",2005w12,n,211,0.0,0.0,,,
211,18651,change,Lt 6,"Fl R 4s 15ft 3M ""6"" Ra Ref",37.54041,-122.1944,"LNM 12/05, 11th Dist",2005w12,n,201,0.0,0.0,,,
212,18651,change,Lt 9,"Fl G 4s 15ft 4M ""9"" Ra Ref",37.52856,-122.1946,"LNM 12/05, 11th Dist",2005w12,n,18,0.0,0.0,,,
213,18651,change,Lt 15,"Fl G 4s 15ft 4M ""15"" Ra Ref",37.51765,-122.2066,"LNM 12/05, 11th Dist",2005w12,n,257,0.0,0.0,,,
214,18651,change,Redwood Cr Lt 18,"Fl R 4s 15ft 3M ""18"" Ra Ref",37.51345,-122.2121,"LNM 12/05, 11th Dist",2005w12,n,278,0.0,0.0,,,
215,18651,change,Lt 17,"Fl G 4s 15ft 4M ""17"" Ra Ref",37.47874,-122.077,"LNM 12/05, 11th Dist",2005w12,n,30,0.0,0.0,,,
322,18653,change,Marina Lt 3,"Fl G 4s 15ft 4M ""3""",37.85768,-122.3494,"LNM 12/05, 11th Dist",2005w12,n,180,0.6759565465298372,45.65480951161936,,,
323,18653,change,N Bkw Lt 3,"Fl G 4s 14ft 5M ""3"" Ra Ref",37.86718,-122.3213,"LNM 12/05, 11th Dist",2005w12,n,16,0.0,0.0,,,
324,18653,change,Richmond Hbr Lt 9,"Fl G 4s 10ft 4M ""9"" Ra Ref",37.90527,-122.3754,"LNM 12/05, 11th Dist",2005w12,n,340,0.0,0.0,,,
325,18653,change,Richmond Hbr Lt 10,"Fl R 4s 15ft 3M ""10"" Ra Ref",37.90337,-122.376,"LNM 12/05, 11th Dist",2005w12,n,374,0.0,0.0,,,
326,18653,change,Lt 5,"Fl G 4s 9ft ""5"" Ra Ref Priv",37.93159,-122.4789,"LNM 12/05, 11th Dist",2005w12,n,170,0.0,0.0,,,
327,18653,change,Lt 6,"Fl R 4s 9ft ""6"" Ra Ref Priv",37.93201,-122.4783,"LNM 12/05, 11th Dist",2005w12,n,170,0.037984701986434326,228.41151279155878,,,
328,18653,change,Lt 7,"Fl G 2.5s 9ft ""7"" Ra Ref Priv",37.93409,-122.4855,"LNM 12/05, 11th Dist",2005w12,n,90,0.0,0.0,,,
329,18653,change,Lt 9,"Fl G 2.5s 9ft ""9"" Ra Ref Priv",37.93618,-122.4914,"LNM 12/05, 11th Dist",2005w12,n,91,0.0,0.0,,,
330,18653,change,Lt 10,"Fl R 4s 9ft ""10"" Ra Ref Priv",37.93722,-122.4911,"LNM 12/05, 11th Dist",2005w12,n,91,0.06402858852887806,192.81711362633402,,,
331,18653,change,Lt 13,"Fl G 4s 9ft ""13"" Ra Ref Priv",37.94028,-122.5006,"LNM 12/05, 11th Dist",2005w12,n,88,0.0,0.0,,,
332,18653,change,Lt 14,"Fl R 4s 9ft ""14"" Ra Ref Priv",37.94104,-122.5003,"LNM 12/05, 11th Dist",2005w12,n,49,0.0,0.0,,,
333,18653,change,Lt CM,"Fl (2+1) G 4s 9ft ""CM"" Ra Ref Priv",37.9427,-122.5071,"LNM 12/05, 11th Dist",2005w12,n,85,0.05959765338171977,107.58857801829134,,,
334,18653,change,San Fran B N Lt 17,"Fl G 4s 15ft 4M ""17"" Ra Ref",37.95718,-122.4571,"LNM 12/05, 11th Dist",2005w12,n,356,0.0,0.0,,,
335,18653,change,Lt 3,"Fl G 4s 20ft 4M ""3""",37.9639,-122.4768,"LNM 12/05, 11th Dist",2005w12,n,357,0.0,0.0,,,
336,18653,change,Lt 5,"Fl G 6s 20ft 4M ""5""",37.96643,-122.4843,"LNM 12/05, 11th Dist",2005w12,n,25,0.0,0.0,,,
337,18653,change,Lt 6,"Fl R 4s 10ft 3M ""6"" Ra Ref",37.96866,-122.4895,"LNM 12/05, 11th Dist",2005w12,n,359,0.0,0.0,,,
338,18653,change,Lt 7,"Fl G 2.5s 10ft 3M ""7"" Ra Ref",37.9699,-122.4939,"LNM 12/05, 11th Dist",2005w12,n,360,0.0,0.0,,,
356,18654,change,San Fran B N Lt 17,"Fl G 4s 15ft 4M ""17"" Ra Ref",37.95718,-122.4571,"LNM 12/05, 11th Dist",2005w12,n,334,0.0,0.0,,,
357,18654,change,Lt 3,"Fl G 4s 20ft 4M ""3""",37.9639,-122.4768,"LNM 12/05, 11th Dist",2005w12,n,335,0.0,0.0,,,
358,18654,change,Lt 5,"Fl G 6s 20ft 4M ""5""",37.96643,-122.4843,"LNM 12/05, 11th Dist",2005w12,n,25,0.0,0.0,,,
359,18654,change,Lt 6,"Fl R 4s 10ft 3M ""6"" Ra Ref",37.96866,-122.4895,"LNM 12/05, 11th Dist",2005w12,n,337,0.0,0.0,,,
360,18654,change,Lt 7,"Fl G 2.5s 10ft 3M ""7"" Ra Ref",37.9699,-122.4939,"LNM 12/05, 11th Dist",2005w12,n,338,0.0,0.0,,,
361,18654,change,Pinole Shoal Lt 5,"Fl G 2.5s 15ft 3M ""5"" Ra Ref",38.01187,-122.4153,"LNM 12/05, 11th Dist",2005w12,n,149,0.019848753392690006,72.39532451501452,,,
362,18654,change,Pinole Shoal Pt Lt 5,"Fl  2.5s 15ft 5M ""P"" Ra Ref",38.01657,-122.3675,"LNM 12/05, 11th Dist",2005w12,n,216,0.3911585427305323,277.4981643415304,,,
608,18650,change,Fishermans Wharf Bkw Lt A,"Fl Y 2.5s 21ft 4M ""A"" Ra Ref",37.81126,-122.4226,"LNM 12/05, 11th Dist",2005w12,n,607,0.0,0.0,,,
609,18650,change,Aquatic Park Ent Lt 1,"Fl G 4s 21ft 4M ""1"" Ra Ref",37.81063,-122.4236,"LNM 12/05, 11th Dist",2005w12,n,89,0.0,0.0,,,
610,18650,change,Fishermans Wharf Bkw Lt B,"Fl Y 2.5s 21ft 4M ""B"" Ra Ref",37.81178,-122.4212,"LNM 12/05, 11th Dist",2005w12,n,92,0.0,0.0,,,
611,18650,change,Oakland Turning Basin Lt A,"Iso 6s 18ft 6M ""A""",37.79511,-122.2894,"LNM 12/05, 11th Dist",2005w12,n,181,0.0,0.0,,,
612,18650,change,Oakland Turning Basin Lt B,"Iso 6s 18ft 6M ""B""",37.79102,-122.289,"LNM 12/05, 11th Dist",2005w12,n,320,0.029415894868529597,180.0,,,
613,18650,change,N Channel Lt 10,"Fl R 6s 15ft 4M ""10""",37.78349,-122.2461,"LNM 12/05, 11th Dist",2005w12,n,193,0.062433759963541266,0.0,,,
201,18651,relocate,Redwood Cr Lt 6,"Fl R 4s 15ft 3M ""6"" Ra Ref",37.54041,-122.1944,"LNM 12/05, 11th Dist",2005w12,n,211,0.0,0.0,,,
202,18651,relocate,Redwood Cr Lt 6,"Fl R 4s 15ft 3M ""6"" Ra Ref",37.54041,-122.1944,"LNM 12/05, 11th Dist",2005w12,n,211,0.0,0.0,,,
203,18651,change,San Leandro Lt 12,"Fl R 6s 15ft 4M ""12"" Ra Ref",37.69111,-122.1963,"LNM 12/05, 11th Dist",2005w12,n,20,0.0,0.0,,,
204,18651,change,Lt 4,"Fl R 2.5s 20ft 3M ""4""",37.66896,-122.3284,"LNM 12/05, 11th Dist",2005w12,n,286,0.0,0.0,,,
205,18651,change,Lt 5,"Fl G 4s 15ft 4M ""5"" Ra Ref HORN (Oct 1 to Apr 1)",37.64403,-122.3132,"LNM 12/05, 11th Dist",2005w12,n,287,0.0,0.0,,,
206,18651,change,Redwood Cr Lt 4,"Fl R 2.5s 15ft 3M ""4"" Ra Ref",37.54707,-122.1951,"LNM 12/05, 11th Dist",2005w12,n,207,0.0,0.0,,,
207,18651,change,Redwood Cr Lt 4,"Fl R 2.5s 15ft 3M ""4"" Ra Ref",37.54707,-122.1951,"LNM 12/05, 11th Dist",2005w12,n,10,0.0,0.0,,,
208,18651,change,Redwood Cr Lt 5,"Fl G 4s 15ft 4M ""5"" Ra Ref",37.54048,-122.1927,"LNM 12/05, 11th Dist",2005w12,n,209,0.0,0.0,,,
209,18651,change,Redwood Cr Lt 5,"Fl G 4s 15ft 4M ""5"" Ra Ref",37.54048,-122.1927,"LNM 12/05, 11th Dist",2005w12,n,272,0.0,0.0,,,
210,18651,change,Lt 6,"Fl R 4s 15ft 3M ""6"" Ra Ref",37.54041,-122.1944,"LNM 12/05, 11th Dist",2005w12,n,211,0.0,0.0,,,
211,18651,change,Lt 6,"Fl R 4s 15ft 3M ""6"" Ra Ref",37.54041,-122.1944,"LNM 12/05, 11th Dist",2005w12,n,201,0.0,0.0,,,
212,18651,change,Lt 9,"Fl G 4s 15ft 4M ""9"" Ra Ref",37.52856,-122.1946,"LNM 12/05, 11th Dist",2005w12,n,18,0.0,0.0,,,
